order_id,order_type,customer_ip,user_agent,merchant_device_id,forter_token_cookie,account_id,account_created,checkout_time,amount,currency,delivery_type,payment_method,card_brand,card_country,cvv_result,avs_full_result,3ds_triggered,customer_email,customer_country,billing_country,shipping_country,used_saved_data,merchant_id,merchant_name,segment,is_fraud
f5266004-b202-4fd7-9cd8-d5816ada462c,WEB,99.5.50.83,"Mozilla/5.0 (Linux; Android 3.2.2) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/35.0.874.0 Safari/533.1",5d6fcfeb-9a7e-4f13-be2c-5e1b270ab3e2,045bc8412dcebd727cc9ca1692b34b77,5503793641,1747208993.0,1412516976.0,460.41,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,gpayne@example.org,GB,GB,GB,False,897,Flowers-Franklin,5-US,0
a8dbe2c4-4657-43ff-8386-8a3b544d839b,WEB,198.33.144.58,"Mozilla/5.0 (Windows; U; Windows NT 11.0) AppleWebKit/533.6.4 (KHTML, like Gecko) Version/4.0.4 Safari/533.6.4",765f912c-815a-4d8e-984a-a98fa9490add,44683ee204bda1657a6e302933e39629,3189716123,1719523607.0,1563471229.0,40.39,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,True,leroysmith@example.org,GB,GB,GB,True,749,"Herman, Foster and Meyer",5-US,0
c04fa90f-c153-4334-856f-5d4a7891d7e5,WEB,137.192.222.69,"Mozilla/5.0 (Linux; Android 1.5) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/60.0.819.0 Safari/535.0",f88eeccc-60af-453a-ad6b-0629533342b1,ac1b2cd028c0ff06ba12e342c0f48819,7241309127,1740662003.0,940961326.0,435.1,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,uperry@example.com,GB,GB,GB,True,655,Mcdowell-Alexander,1-UK,0
b828fc3a-26e4-4729-b4f6-7e3fb6dc2010,WEB,160.97.71.92,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.1; Trident/5.1),f5e4123d-6f8a-4c44-9217-ba3d3d8cf1e9,0be783c44137a046c5b52049167f79a7,7876826499,1738657453.0,645779854.0,23.72,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,tammykelly@example.com,GB,GB,GB,True,343,Jones-Peterson,4-EU,0
cd810be6-28c5-4ed3-9ae1-d61cc4ccb7d6,WEB,90.253.151.220,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 11.0; Trident/4.1),aabfb537-9346-4439-9462-78a77ac778ed,3be980f42d86ed44b01e2bee08f4fc32,6692630097,1727631319.0,669765671.0,413.5,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,dhood@example.net,GB,GB,GB,False,270,Foster Inc,1-UK,0
ee959941-d66e-4e0e-bfa4-1e6103347d55,WEB,243.167.36.194,"Mozilla/5.0 (iPad; CPU iPad OS 16_7_7 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) CriOS/27.0.834.0 Mobile/28P870 Safari/531.1",b19b6401-2733-44ed-a44a-2cfa581aeb2d,aa135b04330885fbb5328a6f498f3a3c,7926319519,1703885436.0,600671438.0,168.93,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,garciadavid@example.org,GB,GB,GB,False,555,"Bowman, Davidson and Macias",1-UK,0
8af7fcbe-0492-4848-9b09-2f362065a5fc,WEB,123.4.186.249,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; nn-NO) AppleWebKit/534.30.6 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6534.30.6",2880f301-56e1-4374-984a-5d8ea65be0bb,b261580c0c110ac94217ee040b0f0a12,2048119699,1731949341.0,688547611.0,89.33,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,sara95@example.net,GB,GB,GB,False,866,"Wilson, Jones and Weaver",4-EU,0
d5fb5bff-934c-45ea-bdf1-de34f4205884,WEB,211.124.85.253,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_1 like Mac OS X; pa-PK) AppleWebKit/531.8.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B119 Safari/6531.8.4",02f36d46-5154-4fd2-9eb1-c9b7c1de36f5,43cc1cc6a94d38b17226d224826b1b18,7750538720,1744273299.0,27785992.0,377.49,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,danielle38@example.net,GB,GB,GB,True,919,"Hicks, Johnson and Meyer",4-EU,0
ddf1d11c-030e-4f3b-991c-e5ac216bedea,WEB,82.93.185.64,"Mozilla/5.0 (Windows; U; Windows NT 5.2) AppleWebKit/533.21.3 (KHTML, like Gecko) Version/5.0 Safari/533.21.3",ff19724d-7328-4591-8642-31aac80ae761,426e0adc80aadb6be746fdd23898e340,3290667533,1709226536.0,1136226513.0,405.74,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,donald66@example.net,GB,GB,GB,False,708,Zimmerman Group,1-UK,0
48eff7e4-7c8e-41ce-96c1-f9134287f27f,WEB,240.241.148.152,Opera/8.61.(X11; Linux x86_64; gd-GB) Presto/2.9.176 Version/11.00,7fa404ef-3dbb-4ee6-ba00-258ce1635e4e,765110b8002fdc960039ec772afa6e20,8498038087,1712429910.0,410481463.0,300.0,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,ldiaz@example.com,GB,GB,GB,True,181,Perkins Group,5-US,0
14933179-d771-4153-b22b-15753ee87f37,WEB,215.181.150.20,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 5.2; Trident/5.0),5aebf0cf-4bcb-4e3b-817a-ef8c8193687f,b0a0493d803c05e04b69a9653b4761c3,2875494077,1718544677.0,265439576.0,343.1,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,michelemiller@example.net,GB,GB,GB,False,891,Yates and Sons,4-EU,0
d6368683-f67b-4e18-99da-731cb10ff0cb,WEB,160.92.28.8,Opera/9.71.(X11; Linux i686; ga-IE) Presto/2.9.174 Version/10.00,73e69410-4015-4750-9a97-d6d0ccde3ed3,93f760d2be801b4dd7b6f986caafacaa,6588132652,1698144394.0,1295050678.0,430.78,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,jacksonmargaret@example.com,GB,GB,GB,False,580,Wolfe-Case,4-EU,0
5abcd42c-d917-47ea-926b-989c4986a3cb,WEB,214.202.51.45,"Mozilla/5.0 (Linux; Android 5.0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/19.0.856.0 Safari/534.0",772bb6e3-f383-46a8-b0df-fd7ad9e8fe29,ca0e0446904e46086887c24be83d8e4c,2747687961,1700475865.0,163482937.0,285.72,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,callahanedward@example.org,GB,GB,GB,True,718,Beck-Young,4-EU,0
9ed096cc-d645-4040-ab3f-ada680babf4c,WEB,139.48.45.130,"Mozilla/5.0 (Linux; Android 6.0) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/31.0.893.0 Safari/532.1",44f905d4-0a1f-408f-8f4e-1fba24beabda,1a94463e5f621b606fefa66e1108eb81,1994640359,1718346376.0,1593120863.0,397.33,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,camerontimothy@example.org,GB,GB,GB,False,95,Smith-Sutton,4-EU,0
6a3ae958-a11d-4fa9-94a5-1e9b27c1ba18,WEB,159.93.247.250,Opera/9.37.(Windows NT 5.01; zh-SG) Presto/2.9.178 Version/11.00,860517e4-ffd2-47a7-a4ec-a304b305146d,9da6d8d9a0d541f0db7a2a2a0bef308d,4780266511,1721727162.0,1022656966.0,348.76,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,dustin51@example.org,GB,GB,GB,False,401,Hines LLC,1-UK,0
0c52c196-4c68-4b60-b5c4-5c07f6218584,WEB,115.22.204.197,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/3.1),8cf7a901-abe2-4274-9ccf-c29f19c842ee,372f956615fa12effa319ff72a1d3263,6267458188,1751085544.0,269915689.0,456.43,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,jasonrobinson@example.net,GB,GB,GB,False,830,"English, Turner and Hill",1-UK,0
92ba094e-c61e-4685-818b-928e4050b7c4,WEB,60.144.217.76,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_6 rv:3.0; pap-AW) AppleWebKit/531.22.2 (KHTML, like Gecko) Version/4.0.4 Safari/531.22.2",6fd7046b-eebd-467a-b09e-0b352ae155b7,cf5ca892821ac86df6fa05a404871b1a,3850434131,1703436826.0,1749636307.0,250.61,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,kbailey@example.org,GB,GB,GB,False,131,White-Weaver,5-US,0
9a825724-5801-420e-bf32-2af500437ffd,WEB,191.90.237.146,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 5.2; Trident/5.1),700ecccf-3926-424b-b502-2868c7d173f4,7f7ba10c098a5f6c744cbd955fd648f0,629336924,1730798555.0,682889124.0,298.53,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,lisa84@example.org,GB,GB,GB,True,577,Snyder-Washington,5-US,0
b7ff9ce8-c945-4372-8c2b-e6eadfe5f0a1,WEB,11.143.28.70,"Mozilla/5.0 (iPad; CPU iPad OS 2_2_1 like Mac OS X) AppleWebKit/531.2 (KHTML, like Gecko) FxiOS/11.2s8907.0 Mobile/97F780 Safari/531.2",4cb9b7a9-4fd8-4dd7-a332-9d8e5b424e44,63da0701cd1e76602c84589e323b1f91,961140820,1723438670.0,1016673838.0,62.39,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,joshuaburke@example.net,GB,GB,GB,True,36,"Davidson, Barnes and Ward",1-UK,0
b5386ec1-4d9f-4b86-b997-fcc7ad6ce774,WEB,61.38.89.146,Mozilla/5.0 (X11; Linux i686; rv:1.9.6.20) Gecko/3105-07-01 06:29:46 Firefox/14.0,a7a96ef7-d655-4944-9f9f-2752e62db83c,9b45b4712be03d395130ee8a1f60b761,7306655935,1744375077.0,668240061.0,311.53,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,zachary40@example.org,GB,GB,GB,False,505,"Brown, Myers and Williams",5-US,0
5a1ab5da-2ffb-49ab-9f12-ec821708ec5c,WEB,179.10.255.198,"Mozilla/5.0 (iPod; U; CPU iPhone OS 3_2 like Mac OS X; tg-TJ) AppleWebKit/533.21.2 (KHTML, like Gecko) Version/3.0.5 Mobile/8B118 Safari/6533.21.2",5d354107-e3ac-41a5-8516-33f240d17872,4ce30199b45ee8ebacabccd44c7270b1,8918731220,1743476032.0,651784679.0,140.6,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,gyu@example.net,GB,GB,GB,False,743,"Buchanan, Owens and Perez",5-US,0
703f1f38-e42e-408d-90f2-d74e9b29a6d1,WEB,86.148.191.148,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) FxiOS/14.3k7629.0 Mobile/47I082 Safari/535.1",1529e5fe-66f2-4f64-ad69-34e90b4b2cf6,67021f5e686479a5a31223151eef06a7,6021259091,1746628898.0,516787242.0,345.95,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,scottdavid@example.net,GB,GB,GB,True,35,Moore Ltd,4-EU,0
a6188b45-c54a-4f3f-bb06-1a4ceeb2dde9,WEB,214.198.236.161,Mozilla/5.0 (compatible; MSIE 6.0; Windows NT 6.0; Trident/4.0),69bb4ddc-b2a3-44e4-b196-b7c37a4e29fd,af733133501bbe833874b0e55d8f4670,4454508201,1705986176.0,761438188.0,207.31,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,markalvarez@example.com,GB,GB,GB,True,499,Chapman Group,5-US,0
c8cdd088-381d-47a8-b5a6-1263bb693271,WEB,45.228.85.183,Opera/9.30.(Windows CE; se-NO) Presto/2.9.165 Version/12.00,98510367-c77c-4100-aca3-baa56512366d,119b9eb7c5231a5cbfc34485f57def57,6679417799,1725716451.0,369626508.0,18.3,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,jameshenson@example.com,GB,GB,GB,False,130,Gonzalez-Baker,4-EU,0
59bfc379-995e-4075-b8ca-1df9350a329d,WEB,67.27.127.179,"Mozilla/5.0 (Windows; U; Windows NT 5.1) AppleWebKit/535.15.4 (KHTML, like Gecko) Version/4.0.1 Safari/535.15.4",4900d1ad-7be2-4708-8aca-373ac51eaa02,d3ed0db21f142f686b86652a61503319,6630246211,1737612557.0,722825582.0,119.58,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,tiffanycarter@example.org,GB,GB,GB,False,753,Maynard-Huffman,1-UK,0
f94701d6-cccb-4c8c-b942-b593d92aed8d,WEB,169.157.72.10,Opera/9.57.(Windows NT 11.0; wae-CH) Presto/2.9.185 Version/10.00,59c69e59-a679-49f1-80d1-e0c9d43110c3,0dc3c9023f5e2345e747b614362b600c,6302992733,1739531957.0,1631615873.0,198.56,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,True,brandon42@example.net,GB,GB,GB,True,110,"Dalton, Scott and Moore",5-US,0
9bd53f5d-4ec7-43ad-a9b4-eba3106c1e73,WEB,117.113.190.76,Opera/8.71.(Windows NT 10.0; sd-PK) Presto/2.9.166 Version/10.00,68d259b7-732b-40ee-9e5e-fba7c97b43a7,d1d6e453d9ec80e35b071c17020b1d9f,9277904594,1723460372.0,605281068.0,340.39,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,True,kennethherrera@example.com,GB,GB,GB,False,902,Ellis Group,4-EU,0
42b16f3e-da41-4356-9ae1-c93113a04ad2,WEB,53.75.201.120,Opera/9.58.(Windows NT 5.1; sid-ET) Presto/2.9.169 Version/12.00,191db2e7-03a8-4167-9e19-043550f049b2,2b0c687458e62c7d84799c89837c3267,3466618599,1739783552.0,1092993490.0,252.51,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,amywoodard@example.net,GB,GB,GB,False,479,"Pugh, Harper and Herrera",4-EU,0
94557499-32b7-437a-b107-bb06e8d189b5,WEB,211.5.78.186,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/53.0.811.0 Safari/535.2",80295de9-5109-4e88-a7f3-1cbc3c5e0ad9,8065482b31fa6f3605950d44ce6c7d6b,8295222378,1740435097.0,754160613.0,219.64,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,dominguezstephen@example.org,GB,GB,GB,True,502,"Jones, Ramos and Mitchell",1-UK,0
4b56c171-9620-4eec-8b35-ebefb97542c5,WEB,6.65.60.52,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 5.0; Trident/4.1),c09aa666-4af1-49dd-abe9-078570f4efbe,43f41c13a31a772b87729a2b2e8570ad,8422706725,1737565763.0,1693644958.0,472.79,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,True,gonzalesnatasha@example.net,GB,GB,GB,False,294,Brennan-Ochoa,1-UK,0
3f60ebd5-d7cf-4b3b-bc95-df61e323c2c9,WEB,211.214.144.177,Mozilla/5.0 (Windows NT 10.0; dz-BT; rv:1.9.1.20) Gecko/2037-05-25 02:54:46 Firefox/3.6.17,fc28e3b8-4e5f-44b7-8057-898c864ac561,b0190ab7ccd6531b57747ead01671735,8121817712,1733423114.0,574554773.0,337.42,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,moralesjennifer@example.net,GB,GB,GB,True,846,"Smith, Moreno and Castaneda",5-US,0
3b381bb9-8d65-498f-b4d5-9be5b8ed2457,WEB,219.130.67.225,"Mozilla/5.0 (Windows NT 5.2) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/42.0.828.0 Safari/532.1",d99136e0-e7fa-4534-9fe1-3508b5629004,c9367f33bd355856a8e68dbd98bdb7a6,1367097829,1736178529.0,54982235.0,311.32,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,True,wedwards@example.com,GB,GB,GB,False,754,Howard-Carey,4-EU,0
15a8daad-6dfb-4765-ac25-6c0137ebcd4a,WEB,122.248.241.28,Mozilla/5.0 (Android 10; Mobile; rv:35.0) Gecko/35.0 Firefox/35.0,87f60d60-6d9a-44d7-94d7-5e1f4c6df0db,311a748fa71262b0e455dfd2432fd5e2,98256879,1725200898.0,1238736798.0,258.75,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,True,rcastillo@example.net,GB,GB,GB,False,278,Parrish and Sons,1-UK,0
a5003d54-a251-40ef-bb2b-2e81521727bc,WEB,161.42.194.131,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_2; rv:1.9.4.20) Gecko/6613-11-18 07:24:13 Firefox/15.0,bf6bc862-da52-4189-b1c0-94f012b8d787,34c4a17b02219d9b6d7baab1c894ce2c,3195014248,1700041071.0,390886543.0,264.2,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,lewiskevin@example.net,GB,GB,GB,True,689,Wright PLC,5-US,0
bc5eaa27-f654-4e56-92e9-178774e53aa7,WEB,193.142.233.166,Mozilla/5.0 (Android 2.2; Mobile; rv:53.0) Gecko/53.0 Firefox/53.0,8d289fde-034e-4cb7-88e0-ee279085e1f0,9d9658c4bcb144b3ba5c0324941ad1d7,7313679827,1741820737.0,586205747.0,296.81,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,True,rodriguezsusan@example.org,GB,GB,GB,False,661,Williams-Harris,5-US,0
cea2e4f8-7d78-4bff-b1ea-609e6321bf4c,WEB,249.236.210.251,"Mozilla/5.0 (iPad; CPU iPad OS 11_4_1 like Mac OS X) AppleWebKit/531.0 (KHTML, like Gecko) CriOS/27.0.804.0 Mobile/84L690 Safari/531.0",bf6df0f9-4ede-4c5c-9047-6eb5ef120436,51ac1b713b461ba0a1cb5bfd895c5b5d,9087697804,1733184018.0,578655877.0,455.57,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,wboyer@example.com,GB,GB,GB,True,763,Wade-Carter,4-EU,0
b6397a86-5134-4ab2-bcdd-42f7bfcee35f,WEB,189.37.255.68,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Trident/5.0),e12c4e05-c334-4493-96f1-2def51d150fa,aec05b829c41ab144fc10fdf95bf0a71,4519760848,1735398358.0,663123058.0,22.51,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,campbellluis@example.net,GB,GB,GB,False,642,Johnson-Page,4-EU,0
508acbb4-9397-465b-aa48-32717aa819e4,WEB,53.224.49.192,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 11.0; Trident/5.1),9fad1db6-c9b4-4a99-851e-caa06a32b58e,8bb61ca424f23e8c92b44969e5b5f870,911519149,1719822954.0,1085937625.0,329.77,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,tuckerteresa@example.com,GB,GB,GB,False,582,Bentley-Ward,5-US,0
f4515daf-894b-4564-84d9-ad79eaa0e301,WEB,239.102.205.170,"Mozilla/5.0 (Windows; U; Windows 98; Win 9x 4.90) AppleWebKit/535.43.1 (KHTML, like Gecko) Version/5.0.4 Safari/535.43.1",1fdf43e3-d846-486b-afdc-ef1d02517c2a,c37ccf50b392428ef30c38add5438cd5,5197445891,1731706306.0,569079420.0,453.19,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,sreed@example.net,GB,GB,GB,True,90,Lewis Ltd,1-UK,0
b26a04e6-2bf6-4eb6-ab97-cadee92a6067,WEB,188.230.64.217,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/536.2 (KHTML, like Gecko) Chrome/41.0.891.0 Safari/536.2",07cd4005-1406-4976-9033-0eb52aa2d0d7,feecd13c752aa059b42439a3c9e9901e,8629856165,1725690479.0,644766523.0,247.99,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,johnperez@example.net,GB,GB,GB,False,601,Byrd LLC,1-UK,0
bce0098d-fd57-40dc-92f1-1874cc6f7436,WEB,24.126.219.79,Opera/8.84.(Windows NT 5.1; tg-TJ) Presto/2.9.178 Version/10.00,db37afe7-e9c8-40aa-b9d5-92260ea5c04a,40f3be627dba147150ed0b91fb20c078,7809072523,1748106407.0,1568235162.0,47.6,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,donna84@example.org,GB,GB,GB,False,511,Ellison-Hurst,1-UK,0
e3d44b63-4adc-4dc2-a1b1-d79ed974818c,WEB,58.130.61.108,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 11.0; Trident/4.0),324f742c-eb7c-4e13-8df6-04d2b080f19a,5a44582c74ef55e61f34f298a6888196,8819805367,1730347951.0,247586799.0,227.54,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,csullivan@example.com,GB,GB,GB,True,581,Hernandez Inc,1-UK,0
9cbacc88-d855-4073-a215-42ee686987c9,WEB,59.39.105.78,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; nn-NO) AppleWebKit/533.1.4 (KHTML, like Gecko) Version/3.0.5 Mobile/8B113 Safari/6533.1.4",e93bd4eb-34c8-4b23-ad52-ef4e697f58a2,d56d966e56dfa92dabaaede23647faea,2072531067,1744951207.0,911783891.0,203.34,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,True,jodiarnold@example.com,GB,GB,GB,True,922,Trujillo LLC,4-EU,0
bb90766a-32d0-4b39-a69c-a5a118ddb740,WEB,19.46.109.244,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_3; rv:1.9.4.20) Gecko/6935-12-19 20:42:37 Firefox/10.0,0918d7cb-6ce9-44bd-bc63-aa74b4c8f2b6,861f7ea0ba4607f58b37d09201af0bc8,323102554,1689835283.0,762107967.0,399.79,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,True,alisha56@example.org,GB,GB,GB,True,635,Brennan-Johnson,4-EU,0
ee0c0058-8e31-4254-814d-265e1797deb3,WEB,35.194.145.99,"Mozilla/5.0 (Linux; Android 2.3.7) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/26.0.845.0 Safari/533.2",4bb7db74-25de-467d-bbd6-ba4dc6e10680,15f731b6e014639d71d87e2c6672635f,8530663344,1738835527.0,1478051069.0,406.1,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,True,yatestimothy@example.net,GB,GB,GB,False,489,King LLC,5-US,0
f1cc0805-813a-41a9-ace9-68e9273cb6c2,WEB,139.196.117.253,Mozilla/5.0 (compatible; MSIE 8.0; Windows NT 5.01; Trident/3.1),bf2ed114-b672-48ea-946b-5da5771c9b99,7cf3a22c2cd25645b33a740073f542cc,1724613912,1733901803.0,1545367208.0,147.02,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,jeffrey30@example.com,GB,GB,GB,False,396,"West, Thomas and Dixon",1-UK,0
3bca434d-c34a-409d-9160-1a009332e092,WEB,176.188.57.25,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_0) AppleWebKit/534.0 (KHTML, like Gecko) Chrome/13.0.867.0 Safari/534.0",b48f1491-3351-498e-a786-8c1ba727918a,06da5da524328f2141d22b41ab940a36,6600317708,1743399989.0,1089211271.0,431.33,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,kristinabell@example.org,GB,GB,GB,True,632,"Ford, Hall and Stein",5-US,0
79c78422-5d4b-4469-928f-334a930dc23d,WEB,95.119.153.54,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_0 like Mac OS X; ar-SA) AppleWebKit/532.31.7 (KHTML, like Gecko) Version/4.0.5 Mobile/8B119 Safari/6532.31.7",1108148e-da99-49a2-84f1-04752df2b217,bc2de6dda24595f49b801f4d454ecd20,6072119838,1713047379.0,1461195950.0,64.07,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,osbornethomas@example.com,GB,GB,GB,False,257,Harris-Esparza,1-UK,0
4ae80c97-7959-41eb-b753-848007b653a9,WEB,203.144.104.219,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/531.0 (KHTML, like Gecko) Chrome/25.0.835.0 Safari/531.0",99e18119-9d74-4d0b-9d46-2ab6df20f320,10fbb5d00845429aa4fbc869c33ec773,8046017685,1705511299.0,1059744439.0,300.84,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,mcdonaldjeremy@example.com,GB,GB,GB,False,698,Navarro Group,4-EU,0
53ebcb95-0288-4549-82f1-d08d1f6665fb,WEB,126.14.68.61,Mozilla/5.0 (Android 4.4.1; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,57d66983-eb6e-4a3e-b3a7-ec4c72d53edf,597c251635e8db391bf06e21798e1fd2,5558267002,1693855194.0,1702824446.0,200.51,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,True,gregoryherrera@example.com,GB,GB,GB,False,232,Rodgers-Palmer,1-UK,0
095043a5-ab48-418d-be91-d360f3e5ad04,WEB,146.174.216.183,Mozilla/5.0 (Android 4.2; Mobile; rv:20.0) Gecko/20.0 Firefox/20.0,7740072b-6621-494a-8bff-f15c8d14d212,bafb1892ef3f55454ed404169ba1d208,4198543172,1742304623.0,895542432.0,328.67,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,True,stephaniewright@example.net,GB,GB,GB,False,5,"Chavez, Good and Edwards",1-UK,0
56886b6e-fee5-45d4-aa45-460cf1a8fb60,WEB,196.134.52.84,Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_5_7; rv:1.9.3.20) Gecko/3594-02-01 06:14:34 Firefox/3.6.11,96b4f90b-6e60-434c-93d6-323bfc5d54b8,7cfaf49731696c459edaaa376a9f025c,4927599689,1714775880.0,1159672904.0,344.18,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,franklinleonard@example.net,GB,GB,GB,False,192,Rios-Mullins,4-EU,0
a3ce598b-06a2-47a2-984e-67174174aa7c,WEB,15.158.93.167,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_7_7) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/17.0.862.0 Safari/535.1",2414b13f-65fa-41e3-846a-180f8a8759d8,094dcc73efc1d69e74d6e661f588a0fe,6469037605,1728958791.0,832941435.0,430.02,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,alicia56@example.org,GB,GB,GB,False,694,"Erickson, Harris and Hanson",5-US,0
696db2d8-64ae-41b9-adc0-04c0c01753b6,WEB,243.133.182.23,Opera/8.32.(X11; Linux i686; li-NL) Presto/2.9.180 Version/10.00,b51da273-139b-4f93-be52-a19141ff74fd,0d390f69f30ac418ef65d75b89f6dad5,7545629989,1706469456.0,652129097.0,469.97,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,dharvey@example.net,GB,GB,GB,False,668,Francis and Sons,4-EU,0
