order_id,order_type,customer_ip,user_agent,merchant_device_id,device_session_token,account_id,account_created,checkout_time,amount,currency,delivery_type,payment_method,card_brand,card_country,cvv_result,avs_full_result,3ds_triggered,customer_email,customer_country,billing_country,shipping_country,used_saved_data,merchant_id,merchant_name,region_segment,cart_total_items,browser_language,coupon_used,guest_checkout,shipping_speed,attempts_today,device_type,browser_name,flag_new_high_value_acc,flag_address_mismatch,flag_avs_failed,flag_cvv_failed,flag_odd_hour,flag_rapid_retries,flag_guest_new_device,flag_express_high_value,flag_geo_mismatch,is_fraud
91b698de-f939-4780-a96c-a92ba836ca53,WEB,68.252.107.186,Mozilla/5.0 (compatible; MSIE 8.0; Windows 98; Win 9x 4.90; Trident/5.1),dfd9b145-ec07-4702-aaab-040191d7c88d,49d9030ebbb367373bbb43720f7eefcd,5156846476,1728470411,1750698016,21.67,SGD,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,atorres@example.com,GB,GB,GB,True,294,ShopVerse,asia,1,en-US,False,False,Standard,1,Mobile,Chrome,0,0,0,0,0,0,1,0,0,0
660dd14b-046a-4090-a43d-8e56fbc7ea80,WEB,159.171.128.22,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_12_3) AppleWebKit/535.1 (KHTML, like Gecko) Chrome/34.0.826.0 Safari/535.1",cb806d80-5435-450a-a607-6d64e9255d73,9de3f0ac0e46283ebd93d820ebbffa6f,1129123783,1739495209,1750164676,183.74,USD,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,janderson@example.net,GB,GB,GB,False,944,ShopVerse,us,3,fr-FR,False,True,Express,1,Mobile,Chrome,0,0,0,0,0,0,0,0,0,0
445c964b-1bb8-45ee-8412-2d915ab4242b,WEB,145.171.159.236,Mozilla/5.0 (compatible; MSIE 5.0; Windows NT 6.0; Trident/5.1),65fb7d6e-099c-45ba-b2e3-28db9c3bcfee,358e733777dfdf9fb3be8b8aaa2e7666,7842793815,1735818712,1750211476,371.67,USD,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,kelly96@example.org,GB,GB,GB,False,272,ShopVerse,us,5,fr-FR,False,False,Express,1,Mobile,Firefox,0,0,0,0,1,0,0,1,0,0
568b5ca0-ebf8-4f9f-a245-de2cdfd80ce2,WEB,54.204.37.230,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.6.20) Gecko/5891-10-29 07:01:35 Firefox/3.8,5849778d-d8fd-47d7-b918-0af96486c50d,230ca4f46e79a309679629d79316a841,2033835079,1733060159,1749694936,368.62,INR,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,sextondavid@example.org,GB,GB,GB,False,537,ShopVerse,asia,1,de-DE,True,True,Express,3,Tablet,Edge,0,0,0,0,1,0,0,1,0,0
4a7fa17f-6df3-41eb-92f3-1971e028bf06,WEB,212.158.151.166,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/532.1 (KHTML, like Gecko) Chrome/41.0.800.0 Safari/532.1",407a21ee-0e7c-4d2a-b681-e563a9f6a78c,ae83bace170de3a392f995ef400278b4,165635168,1692062857,1751399296,290.56,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,marklong@example.net,GB,GB,GB,False,490,ShopVerse,uk,2,de-DE,False,False,Standard,2,Desktop,Firefox,0,0,0,0,0,0,1,1,0,0
5c159000-fe9a-4bc0-b50d-692799d9ed11,WEB,190.217.86.219,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1 like Mac OS X) AppleWebKit/531.1 (KHTML, like Gecko) FxiOS/18.3n2974.0 Mobile/02W616 Safari/531.1",2bbe278c-4330-43fc-8e41-20920f77c38a,46c4746bec028844ffc1279f0ab1899c,4782420599,1714055258,1751018716,132.38,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,davidalvarez@example.com,GB,GB,GB,True,277,ShopVerse,uk,2,de-DE,True,False,Standard,1,Tablet,Firefox,0,0,0,0,0,0,1,0,0,0
ce0cecc9-dcdf-42ef-b621-93435a2c94c8,WEB,224.164.11.245,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_8_1 rv:3.0; iu-CA) AppleWebKit/533.20.7 (KHTML, like Gecko) Version/4.0 Safari/533.20.7",b16b5184-6ce0-4ec9-9b6b-833e5f0a1639,5937b262992ad60236262574873ec67b,5409947103,1706969473,1750945456,259.77,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,wilsonanna@example.org,GB,GB,GB,True,626,ShopVerse,uk,3,en-US,False,False,Express,2,Tablet,Chrome,0,0,0,0,0,0,0,0,0,0
adb0f026-a81a-4375-8a9e-8bbe9eca1d9e,WEB,112.12.124.54,Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0),936ec617-ce4f-4d2a-8aa2-295a74bb01e8,c14bdbff39a0771d0a8b60a5e68456a9,9508979259,1712766533,1750394836,220.06,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,austin19@example.net,GB,GB,GB,True,622,ShopVerse,uk,2,fr-FR,False,True,Express,2,Desktop,Edge,0,0,0,0,0,0,0,0,0,0
0fa8938a-9b5e-4cb2-a072-0f0099129d32,WEB,83.101.207.11,Mozilla/5.0 (Android 5.0; Mobile; rv:21.0) Gecko/21.0 Firefox/21.0,ec88d838-8b2a-4b5c-ac5e-c1b3d2506b4d,c5d96fa917f7b7b4630f79eb1a3c9b82,2306198395,1735731863,1751507236,18.22,EUR,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,jennifer44@example.net,GB,GB,GB,False,441,ShopVerse,eu,1,fr-FR,False,False,Express,2,Tablet,Chrome,0,0,0,0,1,0,1,0,0,0
304cf522-4ae1-4eea-9006-163e471abcdf,WEB,221.95.150.6,"Mozilla/5.0 (iPad; CPU iPad OS 4_2_1 like Mac OS X) AppleWebKit/533.1 (KHTML, like Gecko) CriOS/48.0.855.0 Mobile/37H889 Safari/533.1",d09b9586-b324-4643-a6a9-3cd870aa7f23,ede85fb22b051a5ff27ce61f375ecf4e,4905921227,1744725961,1751879056,338.3,CNY,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,tharper@example.org,GB,GB,GB,False,302,ShopVerse,asia,3,de-DE,True,True,Express,1,Tablet,Chrome,0,0,0,0,0,0,0,0,0,0
29c15262-8ea5-451e-a56e-1397a3ffb85e,WEB,210.147.250.9,Opera/9.47.(X11; Linux i686; ha-NG) Presto/2.9.165 Version/12.00,346f02d9-ade4-47b1-ad71-a7bae99912a9,ec1122a0507dba43673d6aaeb2c83575,7878188947,1693590763,1751157256,430.3,USD,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,jacksonmichelle@example.org,GB,GB,GB,False,556,ShopVerse,us,2,fr-FR,True,False,Express,3,Tablet,Edge,0,0,0,0,1,0,1,1,0,0
11935c3d-d55f-4435-81d0-bab25eb1da27,WEB,66.45.198.38,Mozilla/5.0 (X11; Linux x86_64; rv:1.9.5.20) Gecko/2935-12-04 08:50:43 Firefox/9.0,93bff063-98b9-4165-85e0-58c87e5d5588,1c663e04b99802d8efc213f7356321ca,653744874,1732091516,1751145496,213.58,USD,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,ryancobb@example.org,GB,GB,GB,True,622,ShopVerse,us,5,en-GB,True,False,Express,1,Mobile,Firefox,0,0,0,0,0,0,1,0,0,0
bd6beae1-5e4a-4566-bb64-9a2364dc5db8,WEB,89.180.32.74,"Mozilla/5.0 (iPod; U; CPU iPhone OS 4_3 like Mac OS X; tg-TJ) AppleWebKit/531.26.2 (KHTML, like Gecko) Version/4.0.5 Mobile/8B113 Safari/6531.26.2",5f54f33f-aa16-4d1c-9a6d-b687e0047385,448017c040e2d54623e8ab15387a7c9f,6351657668,1705360763,1750461616,36.78,SGD,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,seanbarker@example.net,GB,GB,GB,True,1,ShopVerse,asia,1,fr-FR,False,False,Next-Day,2,Tablet,Safari,0,0,0,0,1,0,1,0,0,0
397dea2c-6f99-4e94-94ad-2bbcf83a22a1,WEB,86.75.147.233,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_6_2 rv:6.0; fo-FO) AppleWebKit/532.25.6 (KHTML, like Gecko) Version/4.0.3 Safari/532.25.6",b896f776-079e-4206-8ec7-b32b9745bf2d,b3f9826e32c42959d940fbf87839a704,6177069005,1711585767,1751530996,134.08,USD,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,rogerconley@example.com,GB,GB,GB,False,156,ShopVerse,us,5,en-GB,True,False,Standard,1,Desktop,Safari,0,0,0,0,0,0,1,0,0,0
fe0e0a94-8561-4938-9428-94d09530876b,WEB,232.37.76.125,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_5_7) AppleWebKit/535.0 (KHTML, like Gecko) Chrome/22.0.830.0 Safari/535.0",f45609fc-f09b-4b7b-8213-5b3bcb683e4d,6adc8000ba1ecd8d87d3aa3469b1028e,1503297920,1741351439,1751180596,62.03,USD,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,True,jerry45@example.org,GB,GB,GB,False,401,ShopVerse,us,3,en-US,True,False,Express,2,Desktop,Firefox,0,0,0,0,0,0,1,0,0,0
8f55c59c-6301-4062-ad51-3564faf03529,WEB,128.252.202.18,"Mozilla/5.0 (Windows NT 4.0) AppleWebKit/536.1 (KHTML, like Gecko) Chrome/28.0.867.0 Safari/536.1",80836256-c758-4bb2-9d4d-d206df60b978,dc401a1db16cdc99376e8a0358c1bfa3,2901743525,1743794059,1750831516,440.03,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,ryanmatthew@example.net,GB,GB,GB,False,415,ShopVerse,uk,3,en-US,True,False,Next-Day,1,Desktop,Edge,0,0,0,0,0,0,0,1,0,0
e57cc36a-8ec9-4d6b-a358-2793510247f1,WEB,16.136.31.57,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_2 rv:6.0; bhb-IN) AppleWebKit/534.37.7 (KHTML, like Gecko) Version/4.1 Safari/534.37.7",3e2ea65a-4a09-4dc8-b505-b7f20e977666,4089707bc06acba49d50300e92a84b11,8103332676,1751998581,1751789356,307.73,EUR,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,shieldsrussell@example.net,GB,GB,GB,False,610,ShopVerse,eu,3,en-US,True,False,Standard,3,Mobile,Firefox,1,0,0,0,0,0,0,1,0,0
03eab8c1-72cc-4726-ba63-196b6d29f731,WEB,174.242.119.216,"Mozilla/5.0 (iPad; CPU iPad OS 7_1_2 like Mac OS X) AppleWebKit/535.1 (KHTML, like Gecko) CriOS/40.0.825.0 Mobile/55N863 Safari/535.1",addaaf08-3a59-46c0-821d-49316ac380ee,50aa1882ecd92faa381dc942e4ad1bc8,7654350016,1725071259,1751532796,353.13,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,smithmisty@example.com,GB,GB,GB,False,667,ShopVerse,uk,1,en-GB,False,True,Standard,1,Tablet,Firefox,0,0,0,0,0,0,0,1,0,0
4e84d264-933d-48ef-bd57-7d9867824a8d,WEB,117.239.98.223,Mozilla/5.0 (X11; Linux i686; rv:1.9.5.20) Gecko/4043-05-26 17:18:52 Firefox/4.0,7c60e175-cc8a-4ed4-a472-ffa281edf372,ae026f1ae05f1455d0cdcdfd5dd41a54,691219157,1743683311,1750756396,59.78,INR,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,trevor37@example.net,GB,GB,GB,True,977,ShopVerse,asia,1,en-GB,False,False,Next-Day,3,Tablet,Safari,0,0,0,0,0,0,1,0,0,0
0c29ccf0-dc17-4626-8dde-7f5bd8c24076,WEB,33.77.220.121,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/18.0.867.0 Safari/533.1",70749b38-669f-48f9-a08c-c238a9052e16,172bb42ca305f717240eb1e35500ae7a,2694817933,1732898539,1751452276,375.4,SGD,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,flynnchristina@example.org,GB,GB,GB,False,133,ShopVerse,asia,1,fr-FR,True,False,Standard,3,Desktop,Firefox,0,0,0,0,0,0,1,1,0,0
3866f004-ad9e-4f1d-a9bb-9fdc54f8c28e,WEB,66.82.148.2,Mozilla/5.0 (compatible; MSIE 7.0; Windows CE; Trident/4.0),f0d3600a-86ef-4a87-bde0-58a0cb0d4f24,9bc8fc8f2cb5fcf7cd0c72c8c318cef6,9632276297,1693840432,1751560336,379.0,USD,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,santiagobrandon@example.net,GB,GB,GB,True,919,ShopVerse,us,4,en-GB,False,False,Express,3,Desktop,Edge,0,0,0,0,0,0,0,1,0,0
cd2f71a5-8377-4d4f-974b-cb4d4ec54a20,WEB,72.54.196.238,Opera/8.54.(Windows NT 4.0; ast-ES) Presto/2.9.167 Version/12.00,5b000bd8-22ca-43b6-92d8-d4d078a6a213,2ae442b683093f67c3b52a68dce43215,7539684767,1715028906,1751838376,272.4,INR,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,sharonadams@example.org,GB,GB,GB,False,956,ShopVerse,asia,4,en-US,False,True,Express,2,Desktop,Safari,0,0,0,0,0,0,0,0,0,0
baa8821a-eb96-4635-b74a-cdb9f4f27d2e,WEB,188.127.60.168,"Mozilla/5.0 (Windows NT 5.1) AppleWebKit/533.1 (KHTML, like Gecko) Chrome/61.0.834.0 Safari/533.1",44ecdd35-a8d5-4881-8865-ab4f10278b9a,289ac4ab522acb67791464640e7f4b3d,9337151818,1700708948,1751070196,43.46,SGD,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,True,jenkinselizabeth@example.org,GB,GB,GB,False,951,ShopVerse,asia,4,en-US,False,False,Next-Day,2,Tablet,Edge,0,0,0,0,1,0,1,0,0,0
84748eb0-ad88-41b4-8297-f9b9fcc47c11,WEB,15.180.66.175,"Mozilla/5.0 (iPad; CPU iPad OS 4_3_5 like Mac OS X) AppleWebKit/536.0 (KHTML, like Gecko) FxiOS/14.9g6637.0 Mobile/04Q984 Safari/536.0",3ec4d1f1-2fae-4d79-a639-c3ae465a5b47,26b9d982443d78e0ae7771dc276250f0,3500181284,1738875932,1751960596,456.94,USD,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,jasonmcbride@example.net,GB,GB,GB,False,317,ShopVerse,us,1,en-GB,False,False,Standard,2,Mobile,Safari,0,0,0,0,0,0,1,1,0,0
07728fc6-ab28-46ad-8e5e-91859555a692,WEB,164.238.28.126,Mozilla/5.0 (Windows NT 5.1; bho-IN; rv:1.9.1.20) Gecko/9520-09-07 18:48:25 Firefox/3.6.19,2de44fa8-364e-4d34-867d-59533ee05a31,40cfc0c65cbd3760f51cbcf661b7198d,1325984325,1716989021,1751225716,244.14,EUR,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,aroberts@example.com,GB,GB,GB,True,575,ShopVerse,eu,4,en-GB,False,False,Standard,1,Tablet,Safari,0,0,0,0,0,0,1,0,0,0
d482178c-2e16-4d85-8b58-4fb9a9074b84,WEB,193.100.197.188,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/536.0 (KHTML, like Gecko) Chrome/24.0.811.0 Safari/536.0",37a3aca3-7bd6-4ceb-bf74-e4420f60c80a,1671ae16f349a8663b8e3adbd86250fe,6084128560,1705312430,1751649316,157.71,SGD,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,xwells@example.com,GB,GB,GB,True,544,ShopVerse,asia,3,fr-FR,True,False,Express,3,Tablet,Safari,0,0,0,0,0,0,0,0,0,0
fdb67ea5-a12b-4b81-a096-ef869f608252,WEB,222.181.138.81,"Mozilla/5.0 (Windows; U; Windows NT 10.0) AppleWebKit/532.23.6 (KHTML, like Gecko) Version/4.0 Safari/532.23.6",0b0d7f08-f591-496b-90b1-91cb33d19dab,7527f3d169034f399ad27f0be54f995b,6272980090,1726885025,1751431156,113.8,USD,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,sabrina77@example.net,GB,GB,GB,True,284,ShopVerse,us,2,fr-FR,True,False,Express,3,Mobile,Safari,0,0,0,0,0,0,0,0,0,0
4751d8c7-7e22-41ff-b808-eafd8afbefed,WEB,28.87.167.26,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_6_1; rv:1.9.5.20) Gecko/4508-04-12 03:41:22 Firefox/3.6.3,1ea51008-4123-4e55-b548-6ca296ee9970,aed619cac2ff62bc8a1d2725dceb4db7,9259955661,1730523201,1750981036,107.36,SGD,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,joel35@example.org,GB,GB,GB,True,817,ShopVerse,asia,3,de-DE,False,True,Next-Day,3,Mobile,Firefox,0,0,0,0,1,0,1,0,0,0
dd1fde13-8e61-42f1-9529-a5b1f6773258,WEB,160.136.117.214,Mozilla/5.0 (compatible; MSIE 7.0; Windows NT 4.0; Trident/3.0),6c964d0d-46a8-47be-abf0-02cb943d8163,f617d42dc378f481c80ce4d748791286,2885508415,1748146499,1751216896,414.84,EUR,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,True,qjohnson@example.org,GB,GB,GB,False,939,ShopVerse,eu,3,de-DE,True,False,Express,1,Mobile,Firefox,0,0,0,0,0,0,0,0,0,0
3bc1845d-1181-447c-99f1-4026f7dc31c0,WEB,27.58.172.156,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_10_6 rv:2.0; lb-LU) AppleWebKit/535.31.1 (KHTML, like Gecko) Version/4.0.3 Safari/535.31.1",57be6f2e-7a17-493f-8475-d9a307c00c9f,d2a2cf41ab8d87c73d5c555608c5ae24,4739890186,1736423814,1751160976,126.11,GBP,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,kbailey@example.com,GB,GB,GB,False,421,ShopVerse,uk,3,en-GB,False,True,Standard,2,Tablet,Safari,0,0,0,0,1,0,0,0,0,0
1d992cdf-cd44-4bd1-aca1-7595b8a5d722,WEB,137.197.126.158,"Mozilla/5.0 (Windows; U; Windows 98) AppleWebKit/535.26.7 (KHTML, like Gecko) Version/4.0.2 Safari/535.26.7",ef96353e-0499-4917-b247-8bc943652478,8f46a2d09350e72a2cf4c26200869caf,2489328274,1705446616,1751542636,425.26,INR,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,catherine52@example.com,GB,GB,GB,False,824,ShopVerse,asia,1,en-GB,False,False,Next-Day,3,Mobile,Safari,0,0,0,0,0,0,0,1,0,0
cdf3d6cc-2ba6-45f1-a440-0e55c6025ccb,WEB,173.104.178.244,Opera/8.46.(X11; Linux i686; hy-AM) Presto/2.9.169 Version/11.00,ec3fe921-7c9e-4318-9563-6cacf14c47da,cc80cbac38e9806e1b94a19ac02a1cda,1066733343,1727788627,1750005256,256.35,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,debrahill@example.org,GB,GB,GB,False,136,ShopVerse,uk,2,en-GB,False,True,Next-Day,2,Desktop,Chrome,0,0,0,0,0,0,0,0,0,0
ccd9a12a-50a2-407a-a370-eea0d4d8bde7,WEB,110.130.159.243,"Mozilla/5.0 (Linux; Android 3.2.1) AppleWebKit/532.0 (KHTML, like Gecko) Chrome/34.0.843.0 Safari/532.0",2258816d-8f91-4779-95e2-3c003175440c,e4bc4dc0b3faac725097eb36013af24e,7708241009,1734981221,1751719336,478.2,GBP,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,seth02@example.com,GB,GB,GB,False,730,ShopVerse,uk,1,de-DE,True,False,Express,3,Desktop,Safari,0,0,0,0,0,0,0,0,0,0
482c58f3-0cc3-4b12-9a2f-9b362ad6c8ba,WEB,40.109.32.101,"Mozilla/5.0 (iPhone; CPU iPhone OS 8_4_1 like Mac OS X) AppleWebKit/532.1 (KHTML, like Gecko) CriOS/21.0.869.0 Mobile/11O874 Safari/532.1",85fd17ee-c81d-4ec9-be25-2c177128f006,83944890686825f838436bf930652a20,1715627116,1731517499,1749735076,101.72,EUR,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,cynthiamartinez@example.org,GB,GB,GB,False,442,ShopVerse,eu,5,en-US,False,False,Standard,3,Tablet,Firefox,0,0,0,0,0,0,0,0,0,0
f7101610-fd62-466a-a856-f772ecfd2426,WEB,154.21.122.120,Mozilla/5.0 (Macintosh; PPC Mac OS X 10_12_3; rv:1.9.4.20) Gecko/8329-10-16 09:49:56 Firefox/3.6.19,e2a09dda-2c8a-4cfa-ae5f-57a46f12f6b8,c657079e0fe0b833fbed4dea0a64b8ee,8036462426,1716243646,1751430076,492.51,CNY,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,williamsjordan@example.net,GB,GB,GB,True,645,ShopVerse,asia,4,en-US,False,False,Standard,1,Mobile,Safari,0,0,0,0,0,0,1,1,0,0
cb39feca-4cdb-4a45-9565-31e708ac836c,WEB,169.79.58.230,"Mozilla/5.0 (Macintosh; U; PPC Mac OS X 10_8_0) AppleWebKit/533.2 (KHTML, like Gecko) Chrome/42.0.827.0 Safari/533.2",510e4607-ecc1-4c80-a951-b51cba024bd3,6d87628407db9a776e45a4154a8cd6ee,7822902354,1751691852,1751548336,310.31,USD,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,ogray@example.org,GB,GB,GB,False,431,ShopVerse,us,3,de-DE,False,True,Express,3,Tablet,Firefox,1,0,0,0,0,0,0,1,0,0
b279fb71-32a7-49aa-961c-15a6bccf7967,WEB,236.62.217.80,Mozilla/5.0 (Android 2.3; Mobile; rv:5.0) Gecko/5.0 Firefox/5.0,94a49d9b-27bd-43b4-9550-6dab09954603,8e540cea492c6f8dfa04b6d4cd30d104,9735542346,1701091154,1750503076,186.05,EUR,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,True,danielle25@example.net,GB,GB,GB,False,76,ShopVerse,eu,3,en-GB,False,False,Standard,3,Desktop,Safari,0,0,0,0,0,0,0,0,0,0
586571d9-0af7-47b4-a822-0baa8b3255ad,WEB,43.58.245.254,"Mozilla/5.0 (Macintosh; PPC Mac OS X 10_11_9 rv:3.0; nb-NO) AppleWebKit/535.2.5 (KHTML, like Gecko) Version/4.0 Safari/535.2.5",1646d77c-7774-494b-93ee-3f4585efdca0,d3a064f6c0bd6d1884c76ff6e0a8ac3a,9278763871,1744773600,1750982596,198.21,USD,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,nknapp@example.com,GB,GB,GB,True,830,ShopVerse,us,4,de-DE,False,True,Standard,2,Mobile,Chrome,0,0,0,0,1,0,1,0,0,0
5ba474a4-7081-455e-8870-21f6794b9152,WEB,51.96.190.143,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_8_0 rv:4.0; li-BE) AppleWebKit/535.48.6 (KHTML, like Gecko) Version/4.1 Safari/535.48.6",7f491ce0-c5a5-40ba-998a-bf859d531fa2,c576198ddcf55288e8c197ecd57d8044,4676153089,1746677020,1750374556,448.1,EUR,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,elucas@example.net,GB,GB,GB,True,204,ShopVerse,eu,3,en-US,False,False,Next-Day,3,Desktop,Safari,0,0,0,0,1,0,0,1,0,0
591b1da0-6006-4391-b81f-4b0e84027a63,WEB,68.227.177.174,Mozilla/5.0 (compatible; MSIE 6.0; Windows 95; Trident/5.0),4df3c347-f5dd-4f99-a9de-1f23a9606f97,c7da76f1f2bea78d68858ba43037a183,4210175606,1736406736,1752066316,136.36,USD,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,rosariojessica@example.com,GB,GB,GB,False,798,ShopVerse,us,3,fr-FR,False,False,Standard,3,Mobile,Firefox,0,0,0,0,0,0,0,0,0,0
2f341461-9cc0-4476-b6b5-9e125b77adc7,WEB,107.94.108.2,Opera/9.87.(X11; Linux i686; nb-NO) Presto/2.9.178 Version/10.00,4a0ad141-6d5b-4ce6-b60e-3a34c5d15567,00a73bcd610518b83dcd742c1cb2f648,6100211076,1748369718,1752014836,135.43,USD,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,qolson@example.com,GB,GB,GB,False,846,ShopVerse,us,1,en-GB,True,False,Express,3,Mobile,Chrome,0,0,0,0,1,0,0,0,0,0
1480f015-680e-4af4-9161-20b8084b92e9,WEB,84.232.71.228,Opera/9.70.(X11; Linux x86_64; ve-ZA) Presto/2.9.161 Version/11.00,4c0cc262-f971-43ec-b284-23005b219409,068c9b31c4344abf7a72f4eb68ed0ecd,1796638157,1715288770,1750007176,52.5,INR,PHYSICAL,CREDIT_CARD,AMEX,GB,Y,Y,False,ismith@example.org,GB,GB,GB,False,568,ShopVerse,asia,3,en-GB,False,False,Express,3,Desktop,Firefox,0,0,0,0,0,0,1,0,0,0
1f0a253d-dcc8-4c32-b349-4efa998fe034,WEB,147.91.76.149,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_2_1 like Mac OS X) AppleWebKit/534.2 (KHTML, like Gecko) FxiOS/9.1u4403.0 Mobile/65H642 Safari/534.2",9e9443ce-4217-4e4a-8732-8226cf46e616,61f27aa2054b84a8d8154787bef411c1,3857408349,1744407682,1751379856,105.05,USD,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,True,ihanson@example.org,GB,GB,GB,True,647,ShopVerse,us,4,de-DE,True,False,Standard,2,Tablet,Chrome,0,0,0,0,0,0,1,0,0,0
721aed75-dff1-489f-a7c6-24fbea04641d,WEB,252.50.177.164,"Mozilla/5.0 (iPad; CPU iPad OS 17_4_1 like Mac OS X) AppleWebKit/534.1 (KHTML, like Gecko) CriOS/49.0.802.0 Mobile/94I065 Safari/534.1",ac766cb8-ad0c-48ab-97ae-59c39d89d784,0e288aeb351d55f05a6561ee76078c38,9641300733,1741139925,1751455936,312.82,USD,PHYSICAL,CREDIT_CARD,MASTERCARD,GB,Y,Y,False,mclark@example.com,GB,GB,GB,False,822,ShopVerse,us,1,de-DE,False,True,Next-Day,3,Desktop,Edge,0,0,0,0,0,0,1,0,0,0
a195b394-f4ed-4182-8804-6d193d033337,WEB,204.155.172.137,"Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10_6_5 rv:3.0; et-EE) AppleWebKit/534.12.7 (KHTML, like Gecko) Version/4.0.4 Safari/534.12.7",950415f1-d7ab-48ce-b521-22bed95df0b7,a49ae6bfb7105a1496f1c752e8a91edd,8452878152,1708122537,1750140676,431.34,CNY,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,timothy77@example.com,GB,GB,GB,True,325,ShopVerse,asia,5,de-DE,False,False,Standard,2,Tablet,Firefox,0,0,0,0,0,0,0,1,0,0
54768fa2-79fd-49d8-93c4-204840ac28ff,WEB,168.187.212.63,Opera/9.88.(X11; Linux i686; gu-IN) Presto/2.9.166 Version/12.00,4a54c721-5ed5-448f-9f4c-397a23bfd476,0bdfd8c71777d5462a1bd97d0d9d7c27,7300032585,1689129418,1751352736,165.86,GBP,PHYSICAL,CREDIT_CARD,VISA,GB,Y,Y,False,thomasmark@example.net,GB,GB,GB,True,638,ShopVerse,uk,5,en-US,True,True,Next-Day,3,Tablet,Edge,0,0,0,0,0,0,1,0,0,0
